Date,Open,High,Low,Close,Volume
1996-03-18,621.71,633.44,621.71,633.26,498780000
1996-03-19,633.26,637.92,626.83,629.39,520590000
1996-03-20,629.39,629.39,613.44,615.26,529620000
1996-03-21,615.26,617.55,610.48,611.51,499240000
1996-03-22,611.51,615.37,605.87,612.88,475630000
1996-03-25,612.88,617.75,597.82,597.82,476710000
1996-03-26,597.82,604.75,591.35,602.08,544620000
1996-03-27,602.08,612.61,602.08,608.06,500520000
1996-03-28,608.06,611.74,602.89,608.08,483210000
1996-03-29,608.08,614.77,608.08,609.69,514090000
1996-04-01,609.69,615.18,609.69,612.99,463880000
1996-04-02,612.99,616.02,612.43,615.81,492190000
1996-04-03,615.81,618.77,609.96,618.57,529750000
1996-04-04,618.57,620.59,615.26,618.00,503890000
1996-04-08,618.00,618.00,601.47,610.61,517700000
1996-04-09,610.61,618.84,609.84,611.06,561670000
1996-04-10,611.06,619.95,608.16,609.11,556310000
1996-04-11,609.11,612.16,597.42,604.07,534300000
1996-04-12,604.07,607.16,602.03,605.05,483760000
1996-04-15,605.05,611.55,605.05,611.08,461860000
1996-04-16,611.08,625.99,611.08,625.94,613920000
1996-04-17,625.93,627.38,618.39,620.71,577800000
1996-04-18,620.71,648.15,620.71,633.44,577320000
1996-04-19,633.44,638.72,632.15,633.01,593120000
1996-04-22,633.01,644.40,633.01,644.29,582590000
1996-04-23,644.29,654.63,643.02,654.49,650190000
1996-04-24,654.49,664.01,654.49,664.01,728620000
1996-04-25,664.01,666.84,657.99,666.68,720790000
1996-04-26,666.68,669.74,664.48,666.65,643300000
1996-04-29,666.65,668.31,663.96,667.00,553980000
1996-04-30,667.00,667.04,662.79,666.73,604790000
1996-05-01,666.73,673.88,665.34,673.36,654270000
1996-05-02,673.36,673.55,656.62,656.73,646950000
1996-05-03,656.73,670.24,656.73,661.07,705220000
1996-05-06,661.07,665.07,655.95,662.93,680150000
1996-05-07,662.93,665.60,658.61,660.82,806500000
1996-05-08,660.82,663.53,646.02,663.53,756920000
1996-05-09,663.43,666.69,660.55,662.54,635710000
1996-05-10,662.54,672.59,662.54,672.54,606020000
1996-05-13,672.54,688.76,672.54,688.52,595270000
1996-05-14,688.52,697.49,688.52,695.43,690200000
1996-05-15,695.43,700.65,690.14,690.16,687990000
1996-05-16,690.15,695.27,683.95,695.25,620950000
1996-05-17,695.25,699.55,690.81,690.81,630660000
1996-05-20,690.81,696.83,690.81,693.27,589730000
1996-05-21,693.27,696.51,687.86,687.86,690480000
1996-05-22,687.86,691.08,684.16,688.43,693400000
1996-05-23,688.43,695.36,687.45,692.09,757950000
1996-05-24,692.09,693.85,688.74,688.91,610280000
1996-05-28,688.91,692.43,683.85,685.07,643130000
1996-05-29,685.07,686.73,674.65,677.09,636100000
1996-05-30,677.09,685.51,675.03,684.04,605030000
1996-05-31,684.04,694.27,684.04,692.39,607690000
1996-06-03,692.39,693.96,687.04,689.25,525170000
1996-06-04,689.25,693.74,687.72,692.59,645710000
1996-06-05,692.59,700.30,689.67,699.35,649940000
1996-06-06,699.35,704.09,687.01,687.01,673890000
1996-06-07,687.01,691.54,673.32,691.46,600980000
1996-06-10,691.46,693.35,687.77,688.84,476470000
1996-06-11,688.84,696.57,688.84,690.94,554300000
1996-06-12,690.94,702.14,690.94,697.16,543980000
1996-06-13,697.16,698.32,686.51,691.84,564470000
1996-06-14,691.84,691.84,681.07,681.13,509880000
1996-06-17,681.14,684.26,676.84,678.44,448160000
1996-06-18,678.44,680.16,665.28,666.07,621350000
1996-06-19,666.07,673.75,665.26,667.72,600610000
1996-06-20,667.71,671.75,648.93,664.45,669830000
1996-06-21,664.50,673.39,664.50,672.53,540110000
1996-06-24,672.53,680.62,671.18,677.17,500470000
1996-06-25,677.17,678.55,667.68,668.04,553660000
1996-06-26,668.04,669.06,651.72,659.69,605340000
1996-06-27,659.69,671.48,654.59,671.15,566010000
1996-06-28,671.15,681.69,671.15,677.30,628770000
1996-07-01,677.40,687.95,677.33,687.07,501850000
1996-07-02,687.07,687.07,680.14,680.17,517630000
1996-07-03,680.17,680.71,673.30,673.84,499320000
1996-07-05,673.84,673.84,657.68,657.68,216200000
1996-07-08,657.68,665.12,655.52,656.00,446400000
1996-07-09,656.00,664.20,656.00,660.76,486900000
1996-07-10,660.76,660.76,649.33,657.45,538010000
1996-07-11,657.45,657.45,625.44,635.78,694930000
1996-07-12,635.78,642.86,625.09,635.06,541540000
1996-07-15,635.06,635.06,606.07,606.89,587010000
1996-07-16,606.89,615.82,572.79,614.25,877330000
1996-07-17,614.25,634.42,614.25,631.30,701140000
1996-07-18,631.30,644.11,628.17,643.74,640340000
1996-07-19,643.75,643.75,627.94,633.05,531610000
1996-07-22,633.05,633.05,618.92,624.03,419110000
1996-07-23,624.03,627.60,595.80,598.34,598040000
1996-07-24,598.33,609.86,577.81,605.05,678050000
1996-07-25,605.05,620.55,605.05,620.39,541900000
1996-07-26,620.39,633.68,620.39,633.39,473140000
1996-07-29,633.39,637.05,620.42,620.51,417780000
1996-07-30,620.51,630.40,617.68,630.32,418470000
1996-07-31,630.32,640.20,628.30,636.01,481220000
1996-08-01,636.01,651.90,635.36,651.07,500640000
1996-08-02,651.07,670.59,651.07,667.84,577240000
1996-08-05,667.84,670.98,660.00,661.02,394230000
1996-08-06,661.02,671.74,655.27,671.69,450040000
1996-08-07,671.69,682.48,668.63,682.37,534140000
1996-08-08,682.33,682.33,676.34,677.52,470100000
1996-08-09,677.52,682.27,671.44,678.31,457370000
1996-08-12,678.31,681.92,670.39,679.39,366740000
1996-08-13,679.39,679.39,666.57,669.10,405240000
1996-08-14,669.10,678.37,669.10,677.17,428620000
1996-08-15,677.17,680.65,673.99,677.09,457750000
1996-08-16,677.09,680.74,671.92,672.28,420750000
1996-08-19,672.28,673.00,660.04,670.25,350170000
1996-08-20,670.25,671.48,662.73,662.87,406170000
1996-08-21,662.87,670.41,658.47,667.42,416540000
1996-08-22,667.42,681.63,667.42,681.63,495050000
1996-08-23,681.63,685.15,677.19,677.57,434320000
1996-08-26,677.57,678.48,671.69,672.92,422090000
1996-08-27,672.86,679.08,672.86,679.05,491130000
1996-08-28,679.05,681.41,676.80,679.67,461520000
1996-08-29,679.67,679.67,670.34,671.10,419990000
1996-08-30,671.10,672.86,663.17,663.57,336610000
1996-09-03,663.57,669.41,650.48,669.29,394510000
1996-09-04,669.29,672.34,666.25,669.20,439820000
1996-09-05,669.20,669.20,652.29,652.32,461970000
1996-09-06,652.32,666.88,652.32,664.22,471020000
1996-09-09,664.22,672.09,663.53,671.98,437010000
1996-09-10,671.98,674.45,666.05,671.65,479130000
1996-09-11,671.65,676.50,666.03,675.12,487020000
1996-09-12,675.12,687.40,674.73,685.65,543500000
1996-09-13,685.65,707.91,685.65,707.86,638560000
1996-09-16,707.86,715.85,706.65,709.22,575520000
1996-09-17,709.22,724.20,709.22,722.50,632220000
1996-09-18,722.50,735.68,716.72,727.63,552930000
1996-09-19,727.63,738.44,725.22,736.76,563280000
1996-09-20,736.76,745.60,733.16,743.42,590560000
1996-09-23,743.42,743.42,731.30,733.41,366280000
1996-09-24,733.41,741.35,731.59,736.61,583420000
1996-09-25,736.59,746.09,736.59,745.69,622590000
1996-09-26,745.73,757.83,741.57,744.61,721820000
1996-09-27,744.61,747.43,740.94,744.73,561540000
1996-09-30,744.73,748.87,737.14,737.57,524290000
1996-10-01,737.58,739.96,727.14,734.50,542530000
1996-10-02,734.50,749.94,734.50,747.55,576590000
1996-10-03,747.55,752.06,743.28,743.28,575390000
1996-10-04,743.28,759.13,743.28,759.12,562730000
1996-10-07,759.12,765.58,757.81,764.82,480670000
1996-10-08,764.96,770.74,752.95,753.24,561770000
1996-10-09,753.24,763.84,750.15,753.97,566240000
1996-10-10,753.97,760.06,749.10,751.44,579110000
1996-10-11,751.44,765.70,751.44,765.64,526810000
1996-10-14,765.64,772.85,765.32,771.99,438410000
1996-10-15,771.99,794.08,770.31,775.08,571220000
1996-10-16,775.08,775.08,762.37,767.64,546750000
1996-10-17,767.64,772.96,755.80,755.80,580140000
1996-10-18,755.77,758.49,751.60,756.83,545880000
1996-10-21,756.83,764.64,743.15,746.28,489140000
1996-10-22,746.28,746.66,730.55,736.64,600390000
1996-10-23,736.64,750.59,732.63,749.70,549810000
1996-10-24,749.70,760.05,747.26,748.41,541760000
1996-10-25,748.41,754.10,743.35,743.55,551670000
1996-10-28,743.55,753.19,741.33,741.64,502500000
1996-10-29,741.64,749.04,730.45,731.21,549440000
1996-10-30,731.21,742.26,731.21,736.36,537520000
1996-10-31,736.36,752.63,736.36,751.99,567370000
1996-11-01,751.99,760.13,748.97,755.51,544420000
1996-11-04,755.51,758.50,751.45,756.23,436620000
1996-11-05,756.23,774.03,756.23,769.91,567880000
1996-11-06,769.90,786.94,767.08,786.90,621940000
1996-11-07,786.90,800.87,785.08,795.42,651200000
1996-11-08,795.42,798.85,787.82,798.66,543610000
1996-11-11,798.66,804.98,795.67,804.72,435160000
1996-11-12,804.72,810.78,793.03,794.09,593410000
1996-11-13,794.09,801.22,790.11,798.70,574950000
1996-11-14,798.70,810.25,795.62,809.75,602310000
1996-11-15,809.75,814.31,794.10,799.44,613020000
1996-11-18,799.43,801.05,787.71,793.29,492940000
1996-11-19,793.29,806.22,791.25,805.78,547460000
1996-11-20,805.78,819.05,805.08,808.39,558920000
1996-11-21,808.39,812.59,798.14,800.47,569870000
1996-11-22,800.47,818.66,800.47,818.37,669240000
1996-11-25,818.51,822.23,813.86,821.24,622820000
1996-11-26,821.24,827.92,811.67,825.51,627420000
1996-11-27,825.51,833.15,823.68,832.37,493290000
1996-11-29,832.37,836.15,832.37,834.01,207100000
1996-12-02,834.01,844.63,827.31,844.63,515460000
1996-12-03,844.63,855.79,836.38,837.91,681120000
1996-12-04,837.91,842.58,826.26,834.65,626420000
1996-12-05,834.65,840.90,832.24,835.80,602410000
1996-12-06,835.80,836.66,805.07,827.21,644540000
1996-12-09,827.21,856.66,827.21,856.64,574010000
1996-12-10,856.64,869.71,848.96,848.96,676520000
1996-12-11,848.96,858.20,836.10,856.38,628970000
1996-12-12,856.38,873.00,843.35,843.37,581260000
1996-12-13,843.37,843.37,825.49,828.45,553660000
1996-12-16,828.45,836.44,802.91,804.78,518000000
1996-12-17,804.62,816.28,798.13,815.79,613230000
1996-12-18,815.92,836.82,815.92,836.54,617600000
1996-12-19,836.54,846.52,836.54,843.73,645670000
1996-12-20,843.72,853.19,832.85,834.05,628630000
1996-12-23,834.05,837.25,821.43,824.79,483680000
1996-12-24,824.72,835.40,822.00,835.40,261250000
1996-12-26,835.40,843.59,835.40,842.98,384560000
1996-12-27,842.98,845.05,835.03,835.46,390280000
1996-12-30,835.19,841.32,826.49,826.49,559630000
1996-12-31,826.49,831.05,820.39,821.36,666010000
1997-01-02,821.36,825.87,806.17,815.60,492350000
1997-01-03,815.60,848.18,815.60,848.17,519140000
1997-01-06,848.52,858.18,844.43,853.25,588140000
1997-01-07,853.24,864.55,847.48,864.55,577740000
1997-01-08,864.55,867.37,852.68,853.09,666490000
1997-01-09,853.09,860.19,852.23,856.95,621950000
1997-01-10,856.95,865.58,846.49,865.58,659530000
1997-01-13,865.59,870.62,861.55,864.38,612090000
1997-01-14,864.37,886.38,864.37,881.38,629070000
1997-01-15,881.38,883.42,864.14,864.29,681170000
1997-01-16,864.37,880.52,864.37,873.63,712970000
1997-01-17,873.63,885.73,872.76,883.44,673120000
1997-01-20,883.44,903.85,882.18,899.78,592380000
1997-01-21,899.75,915.31,895.72,913.73,681850000
1997-01-22,913.73,925.52,878.22,925.52,720790000
1997-01-23,925.52,938.11,912.74,912.74,795360000
1997-01-24,912.74,915.47,896.06,898.37,721430000
1997-01-27,898.37,921.45,888.74,889.82,537780000
1997-01-28,889.82,908.34,884.17,890.79,658960000
1997-01-29,890.79,898.01,884.43,892.46,599260000
1997-01-30,892.46,911.73,892.46,911.71,653640000
1997-01-31,911.71,926.01,911.71,921.55,679190000
1997-02-03,921.55,928.31,915.17,918.01,537540000
1997-02-04,918.01,918.43,902.06,916.30,606160000
1997-02-05,916.30,916.53,875.98,887.39,680460000
1997-02-06,887.38,890.84,877.96,885.52,623490000
1997-02-07,885.52,901.64,885.29,899.84,644310000
1997-02-10,899.84,902.89,871.10,872.06,629500000
1997-02-11,872.06,881.44,856.04,871.71,650980000
1997-02-12,871.71,900.50,871.71,900.50,669230000
1997-02-13,900.50,912.28,900.50,907.54,730410000
1997-02-14,907.52,909.13,897.22,899.91,587210000
1997-02-18,899.91,901.82,888.48,897.53,563710000
1997-02-19,897.53,903.60,892.73,897.65,616100000
1997-02-20,897.72,897.72,878.27,880.28,609670000
1997-02-21,880.25,880.25,862.08,864.28,612770000
1997-02-24,864.30,880.67,853.27,880.26,574060000
1997-02-25,880.26,892.25,874.88,882.04,700880000
1997-02-26,882.04,886.83,871.64,880.74,640940000
1997-02-27,880.74,880.74,848.16,848.58,673500000
1997-02-28,848.49,858.50,835.87,850.46,686880000
1997-03-03,850.46,857.00,844.10,856.08,531980000
1997-03-04,856.08,869.07,856.08,862.04,597100000
1997-03-05,862.04,872.31,861.92,872.07,660100000
1997-03-06,872.07,874.28,850.99,851.51,641410000
1997-03-07,851.51,857.53,837.01,841.03,636330000
1997-03-10,841.03,854.84,829.42,854.84,562650000
1997-03-11,854.84,858.50,848.50,848.50,573770000
1997-03-12,848.50,850.64,835.17,839.32,564220000
1997-03-13,839.32,847.29,834.46,840.50,553470000
1997-03-14,840.50,850.17,838.03,838.98,589900000
1997-03-17,838.97,838.97,816.70,832.24,580850000
1997-03-18,832.24,850.87,821.35,827.57,540270000
1997-03-19,827.57,827.57,798.25,811.80,704760000
1997-03-20,811.80,827.02,804.26,821.73,632060000
1997-03-21,821.73,829.42,811.27,812.73,571120000
1997-03-24,812.73,812.73,784.54,802.37,594970000
1997-03-25,802.37,815.26,799.33,807.19,544050000
1997-03-26,807.19,834.57,807.19,834.38,591610000
1997-03-27,834.38,843.35,809.75,818.74,579950000
1997-03-31,818.74,818.74,796.47,797.06,583640000
1997-04-01,797.06,820.83,782.28,796.79,599440000
1997-04-02,796.79,797.51,779.36,783.92,583250000
1997-04-03,783.92,804.67,779.17,804.67,580490000
1997-04-04,804.67,823.90,796.81,822.40,667640000
1997-04-07,822.40,839.74,822.40,832.31,568270000
1997-04-08,832.31,840.41,826.24,840.36,522450000
1997-04-09,840.36,849.79,828.35,828.73,564040000
1997-04-10,828.73,828.73,813.19,813.43,520770000
1997-04-11,813.45,813.45,789.80,789.97,533990000
1997-04-14,789.97,806.80,785.08,806.79,471240000
1997-04-15,806.79,816.58,789.64,798.00,572050000
1997-04-16,797.99,803.07,787.63,798.68,575510000
1997-04-17,798.65,816.08,798.65,808.22,600610000
1997-04-18,808.22,828.37,808.22,816.43,574960000
1997-04-21,816.35,819.71,799.43,802.50,546340000
1997-04-22,802.50,818.08,793.13,818.08,619440000
1997-04-23,818.08,839.11,817.97,837.97,584320000
1997-04-24,837.97,853.69,835.14,837.75,586820000
1997-04-25,837.75,837.75,818.57,818.57,497290000
1997-04-28,818.57,833.48,812.25,829.39,453000000
1997-04-29,829.39,856.29,829.39,856.26,573420000
1997-04-30,856.26,877.95,850.95,874.74,657060000
1997-05-01,874.74,886.48,852.10,882.12,615620000
1997-05-02,882.12,909.56,882.12,909.49,723590000
1997-05-05,909.49,932.89,906.41,932.89,835140000
1997-05-06,932.77,932.77,910.33,914.90,741910000
1997-05-07,914.90,923.65,903.93,909.29,610710000
1997-05-08,909.29,926.06,903.41,919.31,620050000
1997-05-09,919.15,930.92,910.31,919.08,544810000
1997-05-12,919.14,927.97,918.05,924.64,529710000
1997-05-13,924.64,926.25,909.26,910.57,578610000
1997-05-14,910.57,915.37,900.24,909.92,612480000
1997-05-15,909.92,932.40,909.73,931.83,595400000
1997-05-16,931.79,931.79,915.12,915.29,562760000
1997-05-19,915.29,928.23,908.72,913.57,451060000
1997-05-20,913.57,942.14,912.82,942.11,531940000
1997-05-21,942.11,961.48,942.11,950.53,654890000
1997-05-22,950.17,954.42,941.65,946.10,551360000
1997-05-23,946.11,959.10,945.95,959.08,539440000
1997-05-27,959.08,984.95,956.11,984.61,634040000
1997-05-28,984.61,988.40,976.12,982.60,646840000
1997-05-29,982.60,987.04,969.66,970.54,611460000
1997-05-30,970.54,970.54,948.46,958.85,713770000
1997-06-02,958.85,967.90,950.95,958.69,555220000
1997-06-03,958.69,958.69,929.48,929.81,586410000
1997-06-04,929.81,941.99,915.96,921.96,594220000
1997-06-05,921.96,935.75,921.96,930.61,560950000
1997-06-06,930.61,946.27,926.98,944.99,586010000
1997-06-09,945.01,959.65,945.01,954.76,558860000
1997-06-10,954.56,957.89,937.89,941.18,664990000
1997-06-11,941.13,949.50,931.43,949.00,623700000
1997-06-12,949.00,955.70,936.00,950.00,630230000
1997-06-13,949.97,971.18,949.29,964.40,593870000
1997-06-16,964.40,975.99,962.54,975.99,500070000
1997-06-17,975.68,991.85,970.25,989.37,618760000
1997-06-18,989.37,989.37,970.83,971.55,588340000
1997-06-19,971.55,986.97,945.82,981.95,651740000
1997-06-20,981.95,989.25,979.14,981.41,612260000
1997-06-23,981.41,987.22,968.52,969.06,553910000
1997-06-24,969.05,986.86,969.05,986.42,630080000
1997-06-25,986.42,993.16,970.58,979.22,672870000
1997-06-26,979.22,981.39,965.95,967.34,612940000
1997-06-27,967.34,976.58,961.67,963.01,548480000
1997-06-30,963.07,970.48,955.43,957.30,637020000
1997-07-01,957.30,961.77,947.78,953.44,589030000
1997-07-02,953.44,976.05,953.44,975.93,622390000
1997-07-03,975.93,990.53,975.93,986.52,371760000
1997-07-07,986.52,999.32,986.52,991.04,546110000
1997-07-08,991.04,1005.88,989.97,1005.81,635390000
1997-07-09,1005.81,1019.18,1005.68,1010.10,707870000
1997-07-10,1010.14,1013.37,995.87,1010.04,637320000
1997-07-11,1010.07,1017.85,1002.93,1015.62,651460000
1997-07-14,1015.62,1041.88,1015.62,1041.88,677580000
1997-07-15,1041.88,1063.04,1041.88,1059.02,726930000
1997-07-16,1059.00,1106.00,1059.00,1103.43,836200000
1997-07-17,1103.43,1108.12,1086.93,1094.85,750890000
1997-07-18,1094.95,1094.95,1057.10,1070.99,668550000
1997-07-21,1070.99,1072.94,1051.03,1058.45,535710000
1997-07-22,1058.45,1091.15,1058.45,1090.94,647960000
1997-07-23,1090.94,1106.70,1087.15,1092.06,693280000
1997-07-24,1092.06,1092.69,1071.52,1088.18,742100000
1997-07-25,1087.91,1097.24,1078.74,1085.39,666600000
1997-07-28,1085.39,1089.88,1071.29,1075.18,589500000
1997-07-29,1075.18,1087.92,1069.25,1087.92,632300000
1997-07-30,1087.95,1104.47,1083.76,1100.98,724950000
1997-07-31,1100.99,1110.27,1096.83,1107.03,677690000
1997-08-01,1107.03,1113.99,1094.32,1108.94,584020000
1997-08-04,1108.95,1125.08,1106.05,1124.08,593300000
1997-08-05,1130.86,1139.20,1091.43,1136.41,731870000
1997-08-06,1136.41,1149.94,1129.08,1141.82,780350000
1997-08-07,1141.82,1151.82,1135.51,1135.61,747460000
1997-08-08,1135.61,1135.61,1104.48,1115.02,691650000
1997-08-11,1115.02,1116.40,1083.90,1101.18,613980000
1997-08-12,1101.18,1116.97,1090.63,1090.78,637480000
1997-08-13,1090.78,1111.84,1085.05,1099.10,648370000
1997-08-14,1099.10,1106.52,1092.25,1103.51,575880000
1997-08-15,1103.54,1103.54,1076.64,1076.67,540240000
1997-08-18,1076.65,1089.63,1060.88,1089.55,545600000
1997-08-19,1089.55,1121.18,1089.55,1121.18,654020000
1997-08-20,1121.18,1145.27,1116.80,1145.07,713530000
1997-08-21,1145.07,1145.07,1116.54,1118.72,703630000
1997-08-22,1118.72,1118.72,1079.30,1110.91,628780000
1997-08-25,1110.91,1121.81,1101.69,1107.75,567740000
1997-08-26,1107.80,1107.80,1092.96,1093.21,664840000
1997-08-27,1093.21,1098.69,1078.85,1091.89,635430000
1997-08-28,1091.89,1091.89,1064.57,1070.57,664030000
1997-08-29,1070.62,1080.71,1068.38,1074.05,498240000
1997-09-02,1074.17,1103.23,1074.17,1102.75,583880000
1997-09-03,1102.74,1114.51,1099.31,1100.44,652520000
1997-09-04,1100.44,1110.05,1098.73,1105.82,669770000
1997-09-05,1105.82,1119.85,1104.78,1111.15,644380000
1997-09-08,1111.15,1124.33,1111.15,1117.82,648040000
1997-09-09,1117.82,1128.99,1117.10,1126.73,711410000
1997-09-10,1126.73,1126.81,1102.83,1102.95,724200000
1997-09-11,1102.95,1107.60,1082.52,1105.06,708040000
1997-09-12,1105.06,1108.60,1093.61,1106.07,690960000
1997-09-15,1106.07,1108.98,1080.23,1080.29,663570000
1997-09-16,1080.29,1117.89,1080.29,1116.52,745330000
